Date Time,1,5,15,30,60,120,180,360,720,1440,>1d
3/1/22,57,14,17,11,8,11,7,11,5,2,0
3/2/22,79,19,17,12,19,15,6,17,7,1,0
3/3/22,72,17,14,12,22,16,12,8,6,1,0
3/4/22,78,20,15,15,15,12,4,11,4,3,0
3/5/22,65,13,13,7,11,15,8,8,12,2,0
3/6/22,27,2,0,0,0,0,0,0,4,2,0
3/7/22,49,22,17,8,8,12,7,7,2,6,0
3/8/22,59,29,11,10,13,19,11,10,1,1,0
3/9/22,70,15,11,9,6,10,5,13,8,2,0
3/10/22,79,23,16,7,15,12,7,9,5,0,0
3/11/22,56,15,8,12,13,14,9,6,6,1,0
3/12/22,27,1,0,0,0,0,0,0,5,2,0
3/13/22,30,8,8,8,7,5,2,4,2,0,0
3/14/22,43,31,18,11,14,15,8,23,1,0,0
3/15/22,50,11,8,5,3,7,3,2,10,2,0
3/16/22,57,20,14,10,12,10,6,11,10,0,0
3/17/22,35,1,3,3,1,4,0,1,5,1,0
3/18/22,68,13,6,9,8,8,9,7,5,0,0
3/19/22,38,13,8,8,8,12,12,9,4,1,0
3/20/22,47,6,10,6,7,9,2,2,5,2,0
3/21/22,56,9,8,7,4,7,3,10,5,2,0
3/22/22,44,6,6,16,17,15,3,4,1,2,0
3/23/22,83,15,14,12,13,10,7,9,2,0,0
3/24/22,73,45,27,14,14,15,13,14,7,2,0
3/25/22,70,56,27,9,16,18,4,12,4,1,0
3/26/22,89,21,11,17,12,17,5,10,7,2,0
3/27/22,76,12,11,8,7,12,6,8,10,1,0
3/28/22,93,20,10,15,19,12,8,9,4,3,0
3/29/22,130,31,19,15,8,10,7,5,3,2,0
3/30/22,121,42,25,28,16,14,11,13,3,1,0
3/31/22,167,43,24,12,30,21,6,12,10,3,0
4/1/22,106,48,40,29,20,24,8,10,4,2,0
4/2/22,101,19,15,19,16,15,6,24,6,0,0
4/3/22,129,17,14,11,20,25,10,9,9,1,0
4/4/22,137,28,12,7,15,13,6,12,9,3,0
4/5/22,216,48,30,28,17,20,12,18,7,2,0
4/6/22,256,38,26,14,28,30,9,15,10,3,0
4/7/22,292,41,39,26,38,29,13,15,9,3,0
4/8/22,240,45,23,24,29,32,12,16,9,3,0
4/9/22,200,36,38,17,38,45,16,20,10,4,0
4/10/22,184,26,13,20,29,30,14,17,11,6,0
4/11/22,184,30,35,16,18,19,10,13,6,2,0
4/12/22,226,40,33,33,27,24,13,6,11,6,0
4/13/22,324,48,36,33,31,28,13,18,4,2,0
4/14/22,326,76,54,30,42,35,23,15,14,2,0
4/15/22,293,52,37,27,36,20,23,20,12,3,0
4/16/22,259,44,28,23,41,37,23,25,2,2,0
4/17/22,244,25,31,25,28,17,10,11,13,0,0
4/18/22,224,49,28,31,39,21,11,11,11,2,0
4/19/22,255,53,35,18,20,20,9,11,10,3,0
4/20/22,288,34,29,15,21,16,7,16,6,2,0
4/21/22,260,38,35,24,32,34,14,18,12,4,0
4/22/22,335,89,56,51,73,60,30,34,18,3,0
4/23/22,322,80,50,56,79,60,32,45,16,9,0
4/24/22,262,41,25,26,30,41,15,28,21,14,0
4/25/22,289,70,48,24,24,40,14,22,17,3,0
4/26/22,361,68,47,33,40,37,31,26,3,5,0
4/27/22,392,75,52,56,44,47,23,24,16,3,0
4/28/22,434,92,78,51,64,66,27,22,25,7,0
4/29/22,389,71,50,55,58,71,27,42,16,1,0
4/30/22,353,71,54,55,59,61,27,30,24,4,0
5/1/22,326,39,44,31,36,52,16,33,22,4,0
5/2/22,393,65,40,28,39,36,20,21,9,10,0
5/3/22,493,74,59,37,64,30,29,20,14,5,0
5/4/22,530,108,75,63,57,46,40,49,23,12,0
5/5/22,443,69,48,43,42,44,25,39,29,10,0
5/6/22,541,124,91,83,68,78,43,53,19,12,0
5/7/22,421,66,62,53,59,52,37,47,30,12,0
5/8/22,423,41,38,47,34,35,27,35,17,7,0
5/9/22,453,82,59,48,50,37,26,34,25,5,0
5/10/22,530,94,69,54,50,51,20,38,17,7,0
5/11/22,560,113,76,46,70,49,29,44,38,8,0
5/12/22,641,126,86,72,75,73,28,40,25,12,0
5/13/22,518,88,85,60,79,61,25,46,25,9,0
5/14/22,510,79,86,57,54,77,27,38,24,14,0
5/15/22,372,38,24,31,29,44,17,21,18,8,0
5/16/22,457,113,75,54,50,76,45,49,18,4,0
5/17/22,604,88,82,73,62,57,36,52,25,14,0
5/18/22,638,111,81,53,78,63,29,43,32,4,0
5/19/22,687,137,107,85,96,106,45,60,46,11,0
5/20/22,623,93,83,47,72,71,44,48,35,14,0
5/21/22,539,106,80,73,78,83,44,49,38,6,0
5/22/22,482,52,48,28,39,44,28,31,26,13,0
5/23/22,525,71,52,37,35,28,18,23,14,9,0
5/24/22,624,103,88,78,78,60,33,34,27,8,0
5/25/22,800,151,114,97,92,77,51,58,32,9,0
5/26/22,644,118,96,75,61,76,48,61,41,17,0
5/27/22,621,148,110,75,87,81,46,71,37,12,0
5/28/22,492,71,67,73,69,67,34,47,38,14,0
5/29/22,447,86,54,39,54,68,24,38,26,6,0
5/30/22,440,65,42,41,36,48,28,40,35,10,0
5/31/22,508,49,36,19,34,23,13,21,18,11,0
6/1/22,654,72,63,49,37,36,22,43,11,8,0
6/2/22,743,153,109,90,82,78,49,75,29,6,0
6/3/22,680,129,92,77,90,72,56,56,40,14,0
6/4/22,553,97,85,60,73,102,56,54,28,12,0
6/5/22,476,72,68,49,65,76,47,28,41,10,0
6/6/22,486,94,69,53,47,57,33,32,18,12,0
6/7/22,535,73,59,63,69,65,30,44,29,6,0
6/8/22,654,104,86,64,72,57,36,45,38,7,0
6/9/22,623,110,76,64,71,75,37,57,31,12,0
6/10/22,620,100,85,57,57,72,29,51,25,17,0
6/11/22,468,72,56,33,53,54,26,47,27,9,0
6/12/22,424,64,42,43,44,57,39,45,29,10,0
6/13/22,497,59,39,36,39,29,12,28,21,4,0
6/14/22,595,97,83,61,67,53,48,51,21,6,0
6/15/22,649,97,90,54,61,55,37,41,25,15,0
6/16/22,623,93,68,70,48,60,37,50,27,8,0
6/17/22,620,94,73,46,68,67,33,46,27,7,0
6/18/22,539,65,65,48,61,51,28,53,28,13,0
6/19/22,525,70,50,49,52,57,34,35,25,6,0
6/20/22,563,48,32,30,33,36,13,29,20,9,0
6/21/22,730,111,82,64,64,63,31,45,29,3,0
6/22/22,786,110,86,79,67,68,36,48,20,5,0
6/23/22,674,107,83,63,75,63,30,41,40,8,0
6/24/22,588,122,72,59,63,61,43,50,33,7,0
6/25/22,542,64,73,57,68,57,46,39,33,6,0
6/26/22,532,69,62,64,68,63,30,44,22,9,0
6/27/22,559,79,58,47,44,42,32,32,19,8,0
6/28/22,650,106,57,47,57,49,24,31,26,8,0
6/29/22,704,94,65,58,73,63,29,40,28,10,0
6/30/22,730,122,94,72,88,70,46,44,17,9,0
7/1/22,644,120,84,68,68,69,36,41,31,9,0
7/2/22,614,73,49,70,63,74,30,37,34,13,0
7/3/22,542,59,57,41,53,61,40,47,27,5,0
7/4/22,532,62,39,53,38,49,19,31,19,6,0
7/5/22,613,64,41,41,28,40,8,29,12,2,0
7/6/22,690,90,61,49,50,59,30,41,18,10,0
7/7/22,686,105,77,67,53,53,32,45,22,10,0
7/8/22,617,107,76,54,74,75,34,47,32,8,0
7/9/22,511,78,71,53,48,61,43,29,27,11,0
7/10/22,483,57,51,46,58,61,34,46,25,2,0
7/11/22,527,82,44,47,51,42,26,37,20,14,0
7/12/22,521,74,60,50,57,48,27,29,21,7,0
7/13/22,537,66,66,51,45,41,23,35,26,8,0
7/14/22,575,111,69,68,71,57,32,35,47,4,0
7/15/22,481,79,59,52,74,66,57,53,73,9,0
7/16/22,469,72,58,54,65,53,31,52,24,13,0
7/17/22,423,45,48,29,48,60,27,15,26,17,0
7/18/22,413,44,45,30,34,31,20,21,15,9,0
7/19/22,516,61,64,38,51,45,26,31,14,7,0
7/20/22,565,99,57,46,36,55,29,31,21,12,0
7/21/22,504,85,71,51,73,68,30,50,26,7,0
7/22/22,406,86,53,49,26,49,30,30,22,11,0
7/23/22,362,47,47,49,55,47,28,36,20,9,0
7/24/22,369,37,41,43,48,36,15,29,17,9,0
7/25/22,382,38,38,21,36,37,15,21,11,12,0
7/26/22,451,73,48,41,41,45,20,22,14,3,0
7/27/22,435,83,56,44,37,44,16,23,16,10,0
7/28/22,401,68,48,35,43,44,27,29,26,10,0
7/29/22,256,6,4,0,2,4,1,1,16,11,0
7/30/22,348,54,39,26,42,64,37,33,7,0,0
7/31/22,317,45,22,33,27,44,21,29,20,9,0
8/1/22,345,63,98,108,103,100,65,57,39,3,0
8/2/22,281,10,3,2,3,1,1,1,22,12,0
8/3/22,373,70,104,84,66,72,47,58,16,0,0
8/4/22,339,73,40,25,49,43,22,28,22,9,0
8/5/22,287,57,41,31,43,38,23,27,24,4,0
8/6/22,259,30,30,19,41,42,27,29,14,1,0
8/7/22,230,27,21,27,28,41,16,22,12,6,0
8/8/22,281,28,34,19,33,27,17,20,11,7,0
8/9/22,312,53,42,34,33,34,10,11,15,3,0
8/10/22,351,60,37,34,39,27,18,20,16,7,0
8/11/22,306,46,49,35,42,34,24,33,20,6,0
8/12/22,274,60,27,38,30,40,20,26,16,2,0
8/13/22,240,41,24,14,21,32,17,16,18,6,0
8/14/22,210,21,16,16,21,34,11,18,11,5,0
8/15/22,225,35,31,18,23,15,12,14,13,4,0
8/16/22,260,32,35,26,29,21,10,14,18,5,0
8/17/22,272,44,41,31,34,25,13,16,11,5,0
8/18/22,251,54,25,26,30,39,16,27,18,2,0
8/19/22,237,37,34,33,20,32,13,19,13,2,0
8/20/22,203,32,27,14,28,24,13,15,11,5,0
8/21/22,186,25,21,15,16,18,17,9,5,2,0
8/22/22,193,29,17,20,15,25,7,11,7,2,0
8/23/22,226,37,19,26,26,29,8,24,7,4,0
8/24/22,205,37,43,27,25,16,11,15,14,1,0
8/25/22,215,37,17,13,15,18,10,14,8,4,0
8/26/22,235,54,43,38,38,38,14,26,10,7,0
8/27/22,186,27,21,17,26,27,12,27,22,9,0
8/28/22,162,27,20,12,15,12,12,20,8,4,0
8/29/22,210,27,18,21,18,16,12,20,4,3,0
8/30/22,199,28,23,25,19,19,7,18,13,4,0
8/31/22,214,38,31,20,21,15,6,13,8,4,0
9/1/22,220,41,27,19,17,21,11,13,8,1,0
9/2/22,180,33,25,18,22,22,9,16,5,2,0
9/3/22,133,18,20,13,21,20,11,9,7,5,0
9/4/22,179,21,19,10,19,12,16,11,4,3,0
9/5/22,145,18,10,6,7,9,10,10,8,2,0
9/6/22,181,22,8,14,12,15,5,7,6,3,0
9/7/22,214,36,22,19,12,21,7,12,6,3,0
9/8/22,215,31,18,24,21,20,19,13,10,0,0
9/9/22,201,60,20,27,25,24,11,17,10,6,0
9/10/22,155,21,24,19,22,20,14,9,14,7,0
9/11/22,167,24,18,18,18,15,10,20,7,4,0
9/12/22,178,23,20,16,16,9,9,7,5,5,0
9/13/22,193,19,20,18,14,23,8,10,6,1,0
9/14/22,222,39,24,17,27,22,13,18,8,4,0
9/15/22,193,35,33,17,26,21,15,16,11,1,0
9/16/22,183,37,29,27,36,25,15,15,15,3,0
9/17/22,187,29,27,12,18,18,14,13,7,4,0
9/18/22,193,24,18,17,18,11,7,10,7,3,0
9/19/22,227,31,17,16,12,16,10,7,5,2,0
9/20/22,261,37,23,20,19,19,16,17,17,1,0
9/21/22,242,34,29,21,30,31,15,13,9,3,0
9/22/22,217,41,24,25,29,21,11,21,9,4,0
9/23/22,220,38,27,18,20,23,13,15,12,4,0
9/24/22,182,30,21,15,29,24,9,16,7,5,0
9/25/22,180,24,17,13,23,20,6,11,11,4,0
9/26/22,218,21,20,16,12,15,10,6,8,4,0
9/27/22,232,31,25,18,23,27,5,6,4,5,0
9/28/22,221,43,33,23,28,35,22,12,10,1,0
9/29/22,209,27,24,26,38,38,12,14,12,3,0
9/30/22,176,47,18,26,21,14,16,18,11,4,0
10/1/22,157,16,24,13,20,23,12,15,7,4,0
10/2/22,136,21,17,12,20,15,6,16,10,2,0
10/3/22,168,19,16,19,16,13,9,10,2,5,0
10/4/22,166,30,22,18,16,14,11,10,6,3,0
10/5/22,204,41,38,21,21,26,12,12,6,4,0
10/6/22,160,29,35,19,16,14,16,15,14,4,0
10/7/22,151,25,30,23,16,17,9,10,8,5,0
10/8/22,117,16,14,15,16,14,9,10,12,6,0
10/9/22,98,17,16,16,15,9,6,14,1,4,0
10/10/22,141,13,10,8,5,12,10,10,6,2,0
10/11/22,138,19,17,7,14,13,4,8,10,5,0
10/12/22,135,28,14,11,20,14,5,16,7,2,0
10/13/22,134,20,10,19,20,14,10,11,6,0,0
10/14/22,101,18,11,17,14,19,8,13,12,2,0
10/15/22,117,21,18,9,20,17,9,10,4,3,0
10/16/22,111,6,8,6,11,6,4,5,4,1,0
10/17/22,121,10,11,2,4,1,2,4,5,0,0
10/18/22,130,30,17,20,21,14,11,13,6,0,0
10/19/22,125,30,15,9,17,8,4,14,4,3,0
10/20/22,134,25,15,15,14,15,11,5,6,4,0
10/21/22,102,11,8,8,6,11,3,7,4,1,0
10/22/22,100,10,4,6,8,14,4,7,4,2,0
10/23/22,86,9,7,4,9,10,8,10,8,3,0
10/24/22,99,18,4,7,8,10,7,3,6,3,0
10/25/22,128,21,11,6,10,14,8,12,3,0,0
10/26/22,126,19,15,10,13,7,9,12,13,1,0
10/27/22,111,11,15,13,19,15,12,10,4,4,0
10/28/22,102,20,7,12,15,12,8,9,7,4,0
10/29/22,73,8,9,14,7,11,5,6,4,5,0
10/30/22,89,10,10,8,15,15,2,8,2,3,0
10/31/22,100,9,6,7,9,5,8,5,1,0,0
11/1/22,113,19,11,5,9,10,4,9,3,3,0
11/2/22,127,17,11,12,8,18,4,9,6,0,0
11/3/22,122,27,13,13,10,10,11,7,3,0,0
11/4/22,107,20,14,9,16,16,4,13,6,5,0
11/5/22,91,19,8,5,11,12,13,9,6,2,0
11/6/22,69,13,12,6,11,9,6,6,3,1,0
11/7/22,98,19,10,11,10,9,2,2,3,0,0
11/8/22,133,19,16,12,12,12,6,7,5,1,0
11/9/22,117,15,12,13,14,12,9,7,4,3,0
11/10/22,119,21,15,7,13,15,10,10,5,3,0
11/11/22,113,14,17,12,12,11,7,16,3,2,0
11/12/22,103,13,12,7,12,9,7,8,5,2,0
11/13/22,90,11,11,6,6,7,8,3,3,3,0
11/14/22,125,15,5,11,3,1,6,5,1,1,0
11/15/22,131,23,23,14,17,12,5,8,6,2,0
11/16/22,141,19,20,8,19,10,7,8,4,1,0
11/17/22,142,25,14,10,15,26,13,16,12,2,0
11/18/22,138,16,13,16,14,19,10,14,8,4,0
11/19/22,87,16,28,8,16,9,12,6,9,2,0
11/20/22,152,16,7,9,12,14,13,6,7,1,0
11/21/22,147,29,12,20,3,11,7,8,7,4,0
11/22/22,165,27,19,13,17,16,9,16,6,3,0
11/23/22,153,40,22,16,25,17,7,10,4,2,0
11/24/22,168,30,21,17,22,22,11,13,12,4,0
11/25/22,77,5,16,12,20,14,7,6,7,6,0
11/26/22,113,9,22,7,5,15,5,7,8,2,0
11/27/22,147,19,13,7,4,13,6,13,2,1,0
11/28/22,139,11,52,18,14,9,11,9,2,2,0
11/29/22,170,36,17,22,23,20,11,13,4,1,0
11/30/22,184,27,21,7,11,18,11,18,4,3,0
12/1/22,175,26,19,27,15,22,17,10,9,1,0
12/2/22,102,19,10,9,11,16,5,8,10,1,0
12/3/22,113,8,2,1,5,3,2,4,6,2,0
12/4/22,115,13,16,9,10,17,13,12,2,2,0
12/5/22,152,40,66,20,30,24,8,12,2,3,0
12/6/22,174,29,16,14,18,12,4,14,14,4,0
12/7/22,184,25,19,24,21,16,11,26,9,1,0
12/8/22,161,37,22,14,19,14,4,14,17,6,0
12/9/22,156,25,15,14,19,13,5,9,12,4,0
12/10/22,136,11,10,10,8,16,7,9,4,1,0
12/11/22,122,11,15,8,17,20,7,4,7,8,0
12/12/22,140,16,8,6,6,11,5,6,1,1,0
12/13/22,162,19,19,7,15,29,10,20,6,0,0
12/14/22,185,26,24,20,16,14,6,8,15,1,0
12/15/22,203,46,16,23,22,19,13,13,5,2,0
12/16/22,145,25,22,21,19,11,8,11,8,1,0
12/17/22,133,14,9,9,11,8,6,6,3,5,0
12/18/22,153,22,19,16,15,11,5,12,6,3,0
12/19/22,156,16,5,9,14,11,5,9,7,3,0
12/20/22,177,34,22,14,23,25,10,12,4,1,0
12/21/22,148,19,17,10,16,16,9,11,5,3,0
12/22/22,158,17,22,13,17,12,5,7,7,1,0
12/23/22,155,19,12,9,14,14,8,14,4,2,0
12/24/22,126,22,6,13,14,15,9,9,8,4,0
12/25/22,117,12,5,8,17,9,2,5,3,1,0
12/26/22,104,13,6,9,7,3,4,3,4,1,0
12/27/22,149,11,10,11,6,11,8,15,3,1,0
12/28/22,156,25,15,15,12,22,10,12,8,0,0
12/29/22,170,34,23,10,22,17,12,7,6,4,0
12/30/22,154,16,13,14,22,18,12,24,9,5,0
12/31/22,148,14,10,13,14,20,7,10,12,3,0
1/1/23,103,16,11,9,9,16,10,11,5,3,0
1/2/23,109,10,12,8,6,11,8,6,4,3,0
1/3/23,176,25,17,10,15,10,4,9,3,0,0
1/4/23,190,20,17,14,17,18,6,7,5,3,0
1/5/23,174,23,21,12,16,19,9,11,6,2,0
1/6/23,133,24,18,11,18,12,9,15,8,3,0
1/7/23,115,12,10,10,19,28,12,14,6,2,0
1/8/23,107,13,9,11,9,21,10,12,3,3,0
1/9/23,109,8,13,18,12,11,9,12,4,1,0
1/10/23,119,24,16,14,11,19,8,11,3,3,0
1/11/23,134,16,19,14,19,20,6,15,8,4,0
1/12/23,103,15,20,11,16,19,14,4,7,3,0
1/13/23,97,24,24,8,14,10,6,16,8,1,0
1/14/23,103,12,15,13,8,10,8,9,11,3,0
1/15/23,92,7,7,5,6,7,4,9,3,0,0
1/16/23,89,9,8,7,5,6,3,5,1,0,0
1/17/23,119,7,12,9,16,11,8,4,6,1,0
1/18/23,98,13,15,10,14,11,7,10,6,5,0
1/19/23,126,16,16,12,12,9,11,8,9,4,0
1/20/23,102,12,12,5,2,8,9,7,8,3,0
1/21/23,98,24,21,11,18,22,9,11,5,1,0
1/22/23,98,12,11,7,12,11,5,6,9,6,0
1/23/23,105,15,8,6,7,8,3,8,3,0,0
1/24/23,139,23,19,18,14,13,12,14,7,4,0
1/25/23,149,24,14,16,10,13,9,11,6,1,0
1/26/23,144,20,16,18,15,16,5,15,5,2,0
1/27/23,138,28,22,5,20,17,8,13,8,2,0
1/28/23,148,25,15,21,27,32,14,25,10,4,0
1/29/23,123,12,8,11,7,5,9,2,16,4,0
1/30/23,117,7,8,10,10,13,6,9,3,2,0
1/31/23,147,24,17,15,20,9,6,15,6,3,0
2/1/23,145,20,17,7,16,17,3,13,11,4,0
2/2/23,123,22,15,22,23,19,7,19,12,1,0
2/3/23,119,29,16,7,12,8,7,8,7,1,0
2/4/23,113,18,13,7,16,14,7,22,8,4,0
2/5/23,101,14,13,7,5,6,5,8,6,5,0
2/6/23,112,20,16,10,13,5,10,5,4,2,0
2/7/23,148,16,16,10,12,16,7,10,3,2,0
2/8/23,165,28,17,18,16,24,9,10,9,4,0
2/9/23,134,24,14,8,10,17,6,13,7,6,0
2/10/23,108,22,18,13,21,19,7,8,7,2,0
2/11/23,107,23,13,11,14,12,8,7,6,1,0
2/12/23,93,9,11,5,10,8,6,2,7,1,0
2/13/23,98,12,15,9,11,7,6,8,4,1,0
2/14/23,110,18,16,14,16,16,6,12,7,2,0
2/15/23,140,31,16,14,13,16,9,6,8,2,0
2/16/23,102,18,9,8,6,12,7,9,1,2,0
2/17/23,92,10,15,17,10,12,7,10,3,2,0
2/18/23,102,29,16,9,12,14,11,14,8,1,0
2/19/23,89,8,3,5,5,10,5,4,5,2,0
2/20/23,102,9,7,12,2,3,5,4,4,3,0
2/21/23,112,12,11,13,4,11,3,7,3,0,0
2/22/23,163,16,15,20,11,14,4,13,5,2,0
2/23/23,123,17,28,14,20,14,7,8,14,2,0
2/24/23,97,13,5,6,8,7,6,4,4,2,0
2/25/23,91,3,3,5,8,4,3,4,4,2,0
2/26/23,76,10,6,2,5,6,2,5,3,1,0
2/27/23,109,12,4,5,5,7,4,5,6,1,0
2/28/23,149,32,21,18,26,21,17,16,4,0,0
3/1/23,150,21,19,14,11,5,4,8,7,6,0
3/2/23,127,16,9,10,17,9,6,9,5,3,0
3/3/23,104,14,19,13,8,8,9,8,6,3,0
3/4/23,99,15,5,11,12,8,9,3,5,2,0
3/5/23,87,17,8,1,4,6,4,10,4,1,0
3/6/23,127,16,10,9,14,9,4,6,2,1,0
3/7/23,114,15,12,10,10,6,6,9,5,2,0
3/8/23,131,20,15,13,7,8,5,8,6,4,0
3/9/23,111,21,12,10,16,17,3,7,4,4,0
3/10/23,87,15,11,7,8,9,3,8,5,2,0
3/11/23,73,22,11,14,7,8,11,6,6,3,0
3/12/23,97,4,4,5,12,8,4,7,2,0,0
3/13/23,128,10,7,12,5,9,5,11,3,3,0
3/14/23,122,8,11,11,11,7,7,10,3,1,0
3/15/23,110,17,9,6,13,18,6,6,2,1,0
3/16/23,126,22,16,9,7,12,10,4,4,3,0
3/17/23,89,12,13,13,7,12,4,9,1,2,0
3/18/23,78,9,6,8,7,9,2,3,3,1,0
3/19/23,69,7,7,2,4,11,4,4,4,2,0
3/20/23,98,11,4,10,3,7,6,2,4,2,0
3/21/23,110,16,12,10,9,12,1,5,9,1,0
3/22/23,135,13,16,5,10,18,7,9,0,3,0
3/23/23,84,9,0,3,2,0,0,2,6,2,0
3/24/23,58,8,3,1,0,1,2,1,1,0,0
3/25/23,80,8,10,7,13,19,7,6,3,0,0
3/26/23,75,9,9,4,11,4,5,5,4,2,0
3/27/23,95,13,12,3,7,5,3,1,1,3,0
3/28/23,104,16,9,7,8,6,3,8,2,0,0
3/29/23,90,10,7,7,10,6,5,10,3,1,0
3/30/23,88,12,6,6,9,8,1,8,3,0,0
3/31/23,80,12,12,12,6,14,4,7,3,3,0
4/1/23,63,10,4,7,8,7,8,3,3,1,0
4/2/23,69,7,3,5,6,2,1,8,4,1,0
4/3/23,62,13,3,1,6,5,0,3,1,2,0
4/4/23,80,7,6,6,11,2,6,4,3,2,0
4/5/23,88,13,4,4,9,7,10,2,3,2,0
4/6/23,100,11,10,9,4,9,5,5,4,2,0
4/7/23,71,6,13,7,6,6,2,3,2,0,0
4/8/23,55,8,4,4,4,6,5,4,1,1,0
4/9/23,74,3,8,3,2,3,0,6,0,1,0
4/10/23,82,8,7,6,6,5,2,6,1,1,0
4/11/23,82,8,6,4,2,3,1,3,4,0,0
4/12/23,114,18,11,12,9,10,4,7,2,2,0
4/13/23,80,15,12,4,9,5,7,5,4,2,0
4/14/23,80,8,4,9,4,7,5,4,3,0,0
4/15/23,71,9,3,4,9,6,6,4,5,3,0
4/16/23,69,6,6,3,4,4,0,5,1,1,0
4/17/23,76,6,2,2,5,2,2,5,1,1,0
4/18/23,88,5,6,5,5,1,4,6,3,0,0
4/19/23,68,12,6,8,3,5,3,4,2,1,0
4/20/23,50,3,5,5,3,3,2,6,2,1,0
4/21/23,58,1,0,1,1,0,0,0,1,1,0
4/22/23,31,1,0,1,1,0,0,0,0,0,0
4/23/23,49,5,4,2,6,4,3,2,0,0,0
4/24/23,58,5,1,1,0,1,0,0,1,0,0
4/25/23,60,3,0,1,0,1,1,0,0,0,0
4/26/23,105,33,19,12,17,19,11,6,0,0,0
4/27/23,64,7,2,2,6,8,6,17,7,6,0
4/28/23,56,6,5,2,8,6,3,2,1,0,0
4/29/23,40,6,6,6,8,5,1,1,4,1,0
4/30/23,44,9,6,3,5,5,2,3,1,0,0
5/1/23,49,8,3,5,2,6,3,3,3,0,0
5/2/23,59,6,3,5,6,2,6,3,3,1,0
5/3/23,54,11,5,3,8,8,1,6,1,0,0
5/4/23,53,8,10,5,2,5,4,1,4,0,0
5/5/23,43,1,6,7,5,5,1,2,3,0,0
5/6/23,34,3,1,3,3,6,1,8,2,0,0
5/7/23,36,2,1,2,1,3,4,3,2,1,0
5/8/23,59,9,3,6,2,5,0,3,3,1,0
5/9/23,25,6,8,5,3,3,1,2,2,0,0
5/10/23,52,6,12,3,2,1,3,1,2,0,0
5/11/23,28,0,0,0,0,0,0,0,3,1,0
5/12/23,13,0,0,0,0,0,0,0,0,0,0